slug,title,source_filename,size_bytes,paper_url,manifest_status
domain-specific-block-selection-and-paired-view-pseudo-labeling-for-online-test__用于在线测试时间适应的特定领域块选择和成对视图伪,Domain-Specific Block Selection and Paired-View Pseudo-Labeling for Online Test-Time Adaptation,Domain-Specific Block Selection and Paired-View Pseudo-Labeling for Online Test-Time Adaptation.pdf,1326680,https://openaccess.thecvf.com/content/CVPR2024/papers/Yu_Domain-Specific_Block_Selection_and_Paired-View_Pseudo-Labeling_for_Online_Test-Time_Adaptation_CVPR_2024_paper.pdf,skipped_exists
doubly-abductive-counterfactual-inference-for-text-based-image-editing__基于文本的图像编辑的双重溯因反事实推理,Doubly Abductive Counterfactual Inference for Text-based Image Editing,Doubly Abductive Counterfactual Inference for Text-based Image Editing.pdf,6254431,https://openaccess.thecvf.com/content/CVPR2024/papers/Song_Doubly_Abductive_Counterfactual_Inference_for_Text-based_Image_Editing_CVPR_2024_paper.pdf,skipped_exists
dpmesh-exploiting-diffusion-prior-for-occluded-human-mesh-recovery__DPMesh利用扩散先验来恢复遮挡的人体网格,DPMesh: Exploiting Diffusion Prior for Occluded Human Mesh Recovery,DPMesh Exploiting Diffusion Prior for Occluded Human Mesh Recovery.pdf,2336744,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_DPMesh_Exploiting_Diffusion_Prior_for_Occluded_Human_Mesh_Recovery_CVPR_2024_paper.pdf,skipped_exists
dr-hair-reconstructing-scalp-connected-hair-strands-without-pre-training-via-dif__DrHair通过线段的可微渲染无需预训练即可重建,Dr.Hair: Reconstructing Scalp-Connected Hair Strands without Pre-Training via Differentiable Rendering of Line Segments,Dr.Hair Reconstructing Scalp-Connected Hair Strands without Pre-Training via Differentiable Rendering of Line Segments.pdf,7678935,https://openaccess.thecvf.com/content/CVPR2024/papers/Takimoto_Dr.Hair_Reconstructing_Scalp-Connected_Hair_Strands_without_Pre-Training_via_Differentiable_Rendering_CVPR_2024_paper.pdf,skipped_exists
dreampropeller-supercharge-text-to-3d-generation-with-parallel-sampling__DreamPropeller通过并行采样增强文本,DreamPropeller: Supercharge Text-to-3D Generation with Parallel Sampling,DreamPropeller Supercharge Text-to-3D Generation with Parallel Sampling.pdf,6266175,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_DreamPropeller_Supercharge_Text-to-3D_Generation_with_Parallel_Sampling_CVPR_2024_paper.pdf,skipped_exists
dual-detrs-for-multi-label-temporal-action-detection__用于多标签时间动作检测的双DETR,Dual DETRs for Multi-Label Temporal Action Detection,Dual DETRs for Multi-Label Temporal Action Detection.pdf,931885,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_Dual_DETRs_for_Multi-Label_Temporal_Action_Detection_CVPR_2024_paper.pdf,skipped_exists
dual-memory-networks-a-versatile-adaptation-approach-for-vision-language-models__双记忆网络视觉语言模型的多功能适应方法,Dual Memory Networks: A Versatile Adaptation Approach for Vision-Language Models,Dual Memory Networks A Versatile Adaptation Approach for Vision-Language Models.pdf,1170575,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Dual_Memory_Networks_A_Versatile_Adaptation_Approach_for_Vision-Language_Models_CVPR_2024_paper.pdf,skipped_exists
dual-prototype-attention-for-unsupervised-video-object-segmentation__用于无监督视频对象分割的双原型注意力,Dual Prototype Attention for Unsupervised Video Object Segmentation,Dual Prototype Attention for Unsupervised Video Object Segmentation.pdf,2671026,https://openaccess.thecvf.com/content/CVPR2024/papers/Cho_Dual_Prototype_Attention_for_Unsupervised_Video_Object_Segmentation_CVPR_2024_paper.pdf,skipped_exists
dual-consistency-model-inversion-for-non-exemplar-class-incremental-learning__非样本类增量学习的双一致性模型反演,Dual-Consistency Model Inversion for Non-Exemplar Class Incremental Learning,Dual-Consistency Model Inversion for Non-Exemplar Class Incremental Learning.pdf,8740915,https://openaccess.thecvf.com/content/CVPR2024/papers/Qiu_Dual-Consistency_Model_Inversion_for_Non-Exemplar_Class_Incremental_Learning_CVPR_2024_paper.pdf,skipped_exists
dual-view-visual-contextualization-for-web-navigation__Web导航的双视图视觉情境化,Dual-View Visual Contextualization for Web Navigation,Dual-View Visual Contextualization for Web Navigation.pdf,1755706,https://openaccess.thecvf.com/content/CVPR2024/papers/Kil_Dual-View_Visual_Contextualization_for_Web_Navigation_CVPR_2024_paper.pdf,skipped_exists
dupl-dual-student-with-trustworthy-progressive-learning-for-robust-weakly-superv__DuPL具有值得信赖的渐进式学习的双重学生用于鲁,DuPL: Dual Student with Trustworthy Progressive Learning for Robust Weakly Supervised Semantic Segmentation,DuPL Dual Student with Trustworthy Progressive Learning for Robust Weakly Supervised Semantic Segmentation.pdf,5326162,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_DuPL_Dual_Student_with_Trustworthy_Progressive_Learning_for_Robust_Weakly_CVPR_2024_paper.pdf,skipped_exists
dust3r-geometric-3d-vision-made-easy__DUSt3R几何3D视觉变得简单,DUSt3R: Geometric 3D Vision Made Easy,DUSt3R Geometric 3D Vision Made Easy.pdf,4998013,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_DUSt3R_Geometric_3D_Vision_Made_Easy_CVPR_2024_paper.pdf,downloaded
dvmnet-computing-relative-pose-for-unseen-objects-beyond-hypotheses__DVMNet超越假设计算看不见的物体的相对姿态,DVMNet: Computing Relative Pose for Unseen Objects Beyond Hypotheses,DVMNet Computing Relative Pose for Unseen Objects Beyond Hypotheses.pdf,16006558,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_DVMNet_Computing_Relative_Pose_for_Unseen_Objects_Beyond_Hypotheses_CVPR_2024_paper.pdf,skipped_exists
dynamic-adapter-meets-prompt-tuning-parameter-efficient-transfer-learning-for-po__动态适配器满足快速调整用于点云分析的参数高效迁移,Dynamic Adapter Meets Prompt Tuning: Parameter-Efficient Transfer Learning for Point Cloud Analysis,Dynamic Adapter Meets Prompt Tuning Parameter-Efficient Transfer Learning for Point Cloud Analysis.pdf,817352,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_Dynamic_Adapter_Meets_Prompt_Tuning_Parameter-Efficient_Transfer_Learning_for_Point_CVPR_2024_paper.pdf,skipped_exists
dysen-vdm-empowering-dynamics-aware-text-to-video-diffusion-with-llms__Dysen-VDM通过法学硕士增强动态感知文本到,Dysen-VDM: Empowering Dynamics-aware Text-to-Video Diffusion with LLMs,Dysen-VDM Empowering Dynamics-aware Text-to-Video Diffusion with LLMs.pdf,1960646,https://openaccess.thecvf.com/content/CVPR2024/papers/Fei_Dysen-VDM_Empowering_Dynamics-aware_Text-to-Video_Diffusion_with_LLMs_CVPR_2024_paper.pdf,skipped_exists
dyson-dynamic-feature-space-self-organization-for-online-task-free-class-increme__DYSON用于在线无任务类增量学习的动态特征空间,DYSON: Dynamic Feature Space Self-Organization for Online Task-Free Class Incremental Learning,DYSON Dynamic Feature Space Self-Organization for Online Task-Free Class Incremental Learning.pdf,971761,https://openaccess.thecvf.com/content/CVPR2024/papers/He_DYSON_Dynamic_Feature_Space_Self-Organization_for_Online_Task-Free_Class_Incremental_CVPR_2024_paper.pdf,skipped_exists
effective-video-mirror-detection-with-inconsistent-motion-cues__具有不一致运动提示的有效视频镜像检测,Effective Video Mirror Detection with Inconsistent Motion Cues,Effective Video Mirror Detection with Inconsistent Motion Cues.pdf,4891926,https://openaccess.thecvf.com/content/CVPR2024/papers/Warren_Effective_Video_Mirror_Detection_with_Inconsistent_Motion_Cues_CVPR_2024_paper.pdf,downloaded
efficient-dataset-distillation-via-minimax-diffusion__通过极小极大扩散进行高效数据集蒸馏,Efficient Dataset Distillation via Minimax Diffusion,Efficient Dataset Distillation via Minimax Diffusion.pdf,2323276,https://openaccess.thecvf.com/content/CVPR2024/papers/Gu_Efficient_Dataset_Distillation_via_Minimax_Diffusion_CVPR_2024_paper.pdf,skipped_exists
efficient-detection-of-long-consistent-cycles-and-its-application-to-distributed__长一致性周期的高效检测及其在分布式同步中的应用,Efficient Detection of Long Consistent Cycles and its Application to Distributed Synchronization,Efficient Detection of Long Consistent Cycles and its Application to Distributed Synchronization.pdf,743028,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Efficient_Detection_of_Long_Consistent_Cycles_and_its_Application_to_CVPR_2024_paper.pdf,skipped_exists
efficient-hyperparameter-optimization-with-adaptive-fidelity-identification__具有自适应保真度识别的高效超参数优化,Efficient Hyperparameter Optimization with Adaptive Fidelity Identification,Efficient Hyperparameter Optimization with Adaptive Fidelity Identification.pdf,1217807,https://openaccess.thecvf.com/content/CVPR2024/papers/Jiang_Efficient_Hyperparameter_Optimization_with_Adaptive_Fidelity_Identification_CVPR_2024_paper.pdf,skipped_exists
efficient-multi-scale-network-with-learnable-discrete-wavelet-transform-for-blin__具有可学习离散小波变换的高效多尺度网络用于盲运动,Efficient Multi-scale Network with Learnable Discrete Wavelet Transform for Blind Motion Deblurring,Efficient Multi-scale Network with Learnable Discrete Wavelet Transform for Blind Motion Deblurring.pdf,9973779,https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_Efficient_Multi-scale_Network_with_Learnable_Discrete_Wavelet_Transform_for_Blind_CVPR_2024_paper.pdf,skipped_exists
efficientsam-leveraged-masked-image-pretraining-for-efficient-segment-anything__EfficientSAM利用蒙版图像预训练来有效,EfficientSAM: Leveraged Masked Image Pretraining for Efficient Segment Anything,EfficientSAM Leveraged Masked Image Pretraining for Efficient Segment Anything.pdf,9767529,https://openaccess.thecvf.com/content/CVPR2024/papers/Xiong_EfficientSAM_Leveraged_Masked_Image_Pretraining_for_Efficient_Segment_Anything_CVPR_2024_paper.pdf,skipped_exists
elasticdiffusion-training-free-arbitrary-size-image-generation-through-global-lo__ElasticDiffusion通过全局局部内容,ElasticDiffusion: Training-free Arbitrary Size Image Generation through Global-Local Content Separation,ElasticDiffusion Training-free Arbitrary Size Image Generation through Global-Local Content Separation.pdf,10112828,https://openaccess.thecvf.com/content/CVPR2024/papers/Haji-Ali_ElasticDiffusion_Training-free_Arbitrary_Size_Image_Generation_through_Global-Local_Content_Separation_CVPR_2024_paper.pdf,downloaded
elite360d-towards-efficient-360-depth-estimation-via-semantic-and-distance-aware__Elite360D通过语义和距离感知双投影融合实,Elite360D: Towards Efficient 360 Depth Estimation via Semantic- and Distance-Aware Bi-Projection Fusion,Elite360D Towards Efficient 360 Depth Estimation via Semantic- and Distance-Aware Bi-Projection Fusion.pdf,9516085,https://openaccess.thecvf.com/content/CVPR2024/papers/Ai_Elite360D_Towards_Efficient_360_Depth_Estimation_via_Semantic-_and_Distance-Aware_CVPR_2024_paper.pdf,skipped_exists
emergent-open-vocabulary-semantic-segmentation-from-off-the-shelf-vision-languag__来自现成视觉语言模型的紧急开放词汇语义分割,Emergent Open-Vocabulary Semantic Segmentation from Off-the-shelf Vision-Language Models,Emergent Open-Vocabulary Semantic Segmentation from Off-the-shelf Vision-Language Models.pdf,4038352,https://openaccess.thecvf.com/content/CVPR2024/papers/Luo_Emergent_Open-Vocabulary_Semantic_Segmentation_from_Off-the-shelf_Vision-Language_Models_CVPR_2024_paper.pdf,downloaded
emotional-speech-driven-3d-body-animation-via-disentangled-latent-diffusion__通过解缠结潜在扩散实现情感语音驱动的3D身体动画,Emotional Speech-driven 3D Body Animation via Disentangled Latent Diffusion,Emotional Speech-driven 3D Body Animation via Disentangled Latent Diffusion.pdf,942700,https://openaccess.thecvf.com/content/CVPR2024/papers/Chhatre_Emotional_Speech-driven_3D_Body_Animation_via_Disentangled_Latent_Diffusion_CVPR_2024_paper.pdf,skipped_exists
endow-sam-with-keen-eyes-temporal-spatial-prompt-learning-for-video-camouflaged__赋予SAM敏锐的洞察力用于视频伪装目标检测的时空,Endow SAM with Keen Eyes: Temporal-spatial Prompt Learning for Video Camouflaged Object Detection,Endow SAM with Keen Eyes Temporal-spatial Prompt Learning for Video Camouflaged Object Detection.pdf,5238968,https://openaccess.thecvf.com/content/CVPR2024/papers/Hui_Endow_SAM_with_Keen_Eyes_Temporal-spatial_Prompt_Learning_for_Video_CVPR_2024_paper.pdf,skipped_exists
enhance-image-classification-via-inter-class-image-mixup-with-diffusion-model__通过扩散模型的类间图像混合增强图像分类,Enhance Image Classification via Inter-Class Image Mixup with Diffusion Model,Enhance Image Classification via Inter-Class Image Mixup with Diffusion Model.pdf,4007758,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Enhance_Image_Classification_via_Inter-Class_Image_Mixup_with_Diffusion_Model_CVPR_2024_paper.pdf,skipped_exists
enhanced-motion-text-alignment-for-image-to-video-transfer-learning__用于图像到视频迁移学习的增强型运动文本对齐,Enhanced Motion-Text Alignment for Image-to-Video Transfer Learning,Enhanced Motion-Text Alignment for Image-to-Video Transfer Learning.pdf,1927947,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Enhanced_Motion-Text_Alignment_for_Image-to-Video_Transfer_Learning_CVPR_2024_paper.pdf,skipped_exists
enhancing-quality-of-compressed-images-by-mitigating-enhancement-bias-towards-co__通过减轻压缩域的增强偏差来增强压缩图像的质量,Enhancing Quality of Compressed Images by Mitigating Enhancement Bias Towards Compression Domain,Enhancing Quality of Compressed Images by Mitigating Enhancement Bias Towards Compression Domain.pdf,2893310,NOT_SPECIFIED,NOT_SPECIFIED
enhancing-video-super-resolution-via-implicit-resampling-based-alignment__通过基于隐式重采样的对齐增强视频超分辨率,Enhancing Video Super-Resolution via Implicit Resampling-based Alignment,Enhancing Video Super-Resolution via Implicit Resampling-based Alignment.pdf,1268435,https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_Enhancing_Video_Super-Resolution_via_Implicit_Resampling-based_Alignment_CVPR_2024_paper.pdf,skipped_exists
enhancing-vision-language-pre-training-with-rich-supervisions__通过丰富的监督加强视觉语言预训练,Enhancing Vision-Language Pre-training with Rich Supervisions,Enhancing Vision-Language Pre-training with Rich Supervisions.pdf,1602791,https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_Enhancing_Vision-Language_Pre-training_with_Rich_Supervisions_CVPR_2024_paper.pdf,skipped_exists
enhancing-visual-continual-learning-with-language-guided-supervision__通过语言引导的监督增强视觉持续学习,Enhancing Visual Continual Learning with Language-Guided Supervision,Enhancing Visual Continual Learning with Language-Guided Supervision.pdf,914118,https://openaccess.thecvf.com/content/CVPR2024/papers/Ni_Enhancing_Visual_Continual_Learning_with_Language-Guided_Supervision_CVPR_2024_paper.pdf,skipped_exists
escape-encoding-super-keypoints-for-category-agnostic-pose-estimation__ESCAPE编码超级关键点以进行与类别无关的姿势,ESCAPE: Encoding Super-keypoints for Category-Agnostic Pose Estimation,ESCAPE Encoding Super-keypoints for Category-Agnostic Pose Estimation.pdf,7844561,https://openaccess.thecvf.com/content/CVPR2024/papers/Nguyen_ESCAPE_Encoding_Super-keypoints_for_Category-Agnostic_Pose_Estimation_CVPR_2024_paper.pdf,skipped_exists
eschernet-a-generative-model-for-scalable-view-synthesis__EscherNet可扩展视图合成的生成模型,EscherNet: A Generative Model for Scalable View Synthesis,EscherNet A Generative Model for Scalable View Synthesis.pdf,6494199,https://openaccess.thecvf.com/content/CVPR2024/papers/Kong_EscherNet_A_Generative_Model_for_Scalable_View_Synthesis_CVPR_2024_paper.pdf,skipped_exists
